CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,JURISDICTION_CODE,PARKS_NM,HADEVELOPT,HOUSING_PSA,X_COORD_CD,Y_COORD_CD,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,Latitude,Longitude,Lat_Lon,PATROL_BORO,STATION_NAME,VIC_AGE_GROUP,VIC_RACE,VIC_SEX
504027513,01/01/2010,03:44:00,01/01/2010,04:00:00,67,01/01/2010,347,INTOXICATED & IMPAIRED DRIVING,905,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,"999,074","176,102",,,,,40.650031773,-73.946579425,"(40.650031773, -73.946579425)",PATROL BORO BKLYN SOUTH,,,UNKNOWN,E
222359266,01/01/2010,22:35:00,01/02/2010,02:28:00,72,01/02/2010,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,"981,791","174,817",,,,,40.64651679,-74.008862601,"(40.64651679, -74.008862601)",PATROL BORO BKLYN SOUTH,,18-24,WHITE HISPANIC,M
935494801,01/01/2010,22:00:00,,,14,01/03/2010,107,BURGLARY,211,"BURGLARY,COMMERCIAL,DAY",ATTEMPTED,FELONY,MANHATTAN,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,NA,,NA,"987,088","214,245",,,,,40.75473732,-73.989757926,"(40.75473732, -73.989757926)",PATROL BORO MAN SOUTH,,,UNKNOWN,D
142070464,01/01/2010,19:57:00,,,32,01/01/2010,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"999,168","236,071",,,,,40.814631743,-73.946107719,"(40.814631743, -73.946107719)",PATROL BORO MAN NORTH,,,UNKNOWN,E
912025523,01/01/2010,00:00:00,12/31/2010,00:00:00,49,04/14/2011,340,FRAUDS,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,025,033","253,022",,,,,40.861075724,-73.852563195,"(40.861075724, -73.852563195)",PATROL BORO BRONX,,25-44,WHITE HISPANIC,F
654012625,01/01/2010,21:40:00,01/01/2010,21:50:00,10,01/01/2010,121,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,MANHATTAN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,"984,623","209,859",,,,,40.742699299,-73.99865538,"(40.742699299, -73.99865538)",PATROL BORO MAN SOUTH,,45-64,WHITE HISPANIC,M
174500606,01/01/2010,00:01:00,11/11/2010,21:00:00,104,11/22/2010,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,QUEENS,,OTHER,N.Y. POLICE DEPT,0,NA,,NA,"1,011,808","202,768",,,,,40.723193329,-73.900580214,"(40.723193329, -73.900580214)",PATROL BORO QUEENS NORTH,,,UNKNOWN,E
344463121,01/01/2010,01:40:00,,,73,01/01/2010,118,DANGEROUS WEAPONS,793,WEAPONS POSSESSION 3,COMPLETED,FELONY,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,"1,006,376","181,512",,,,,40.6648658,-73.92024709,"(40.6648658, -73.92024709)",PATROL BORO BKLYN NORTH,,,UNKNOWN,E
425132283,01/01/2010,20:45:00,01/01/2010,20:50:00,76,01/01/2010,109,GRAND LARCENY,417,"LARCENY,GRAND FROM PERSON,PURS",ATTEMPTED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,"985,213","187,405",,,,,40.681068357,-73.996529417,"(40.681068357, -73.996529417)",PATROL BORO BKLYN SOUTH,,45-64,WHITE,F
733550197,01/01/2010,23:20:00,01/01/2010,23:25:00,73,01/01/2010,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,"1,010,463","187,046",,,,,40.680044227,-73.90549377,"(40.680044227, -73.90549377)",PATROL BORO BKLYN NORTH,,,UNKNOWN,E
473586245,01/01/2010,20:00:00,01/01/2010,22:30:00,13,01/02/2010,107,BURGLARY,223,"BURGLARY,RESIDENCE,NIGHT",COMPLETED,FELONY,MANHATTAN,INSIDE,HOTEL/MOTEL,N.Y. POLICE DEPT,0,NA,,NA,"988,833","208,818",,,,,40.739840834,-73.983463192,"(40.739840834, -73.983463192)",PATROL BORO MAN SOUTH,,18-24,WHITE,M
343442472,01/01/2010,12:25:00,01/01/2010,12:35:00,115,01/01/2010,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,014,317","215,408",25-44,WHITE HISPANIC,M,,40.757878794,-73.891471986,"(40.757878794, -73.891471986)",PATROL BORO QUEENS NORTH,,25-44,WHITE HISPANIC,F
594697762,01/01/2010,05:20:00,01/01/2010,06:00:00,7,01/01/2010,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,,544,"990,933","200,320",,,,,40.716514555,-73.975893551,"(40.716514555, -73.975893551)",PATROL BORO MAN SOUTH,,25-44,BLACK,M
339440320,01/01/2010,02:45:00,01/01/2010,02:55:00,88,01/01/2010,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,"990,027","191,934",18-24,BLACK,M,,40.693497594,-73.979169,"(40.693497594, -73.979169)",PATROL BORO BKLYN NORTH,,25-44,BLACK,F
770555284,01/01/2010,04:58:00,01/01/2010,05:17:00,10,01/01/2010,105,ROBBERY,388,"ROBBERY,RESIDENTIAL COMMON AREA",COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"985,092","214,763",,,,,40.756159513,-73.996962256,"(40.756159513, -73.996962256)",PATROL BORO MAN SOUTH,,25-44,WHITE,M
435075184,01/01/2010,20:25:00,,,114,01/01/2010,117,DANGEROUS DRUGS,501,"CONTROLLED SUBSTANCE,POSSESS.",COMPLETED,FELONY,QUEENS,FRONT OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,QUEENSBRIDGE NORTH,21821,"999,158","215,244",,,,,40.757467209,-73.946190063,"(40.757467209, -73.946190063)",PATROL BORO QUEENS NORTH,,,UNKNOWN,E
674762177,01/01/2010,17:07:00,,,50,01/01/2010,114,ARSON,263,"ARSON 2,3,4",COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,012,240","257,292",,,,,40.872845399,-73.898794425,"(40.872845399, -73.898794425)",PATROL BORO BRONX,,,UNKNOWN,E
545840331,01/01/2010,04:20:00,01/01/2010,06:42:00,81,01/01/2010,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,,502,"1,001,469","191,733",,,,,40.692931032,-73.937908515,"(40.692931032, -73.937908515)",PATROL BORO BKLYN NORTH,,18-24,WHITE HISPANIC,M
608354549,01/01/2010,21:34:00,,,75,01/01/2010,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,018,045","188,189",,BLACK,M,,40.683155801,-73.878152122,"(40.683155801, -73.878152122)",PATROL BORO BKLYN NORTH,,45-64,BLACK,F
884338224,01/01/2010,15:00:00,01/01/2010,18:00:00,40,01/01/2010,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,"1,006,059","235,912",,,,,40.81418101,-73.921213374,"(40.81418101, -73.921213374)",PATROL BORO BRONX,,25-44,BLACK,M
863193424,01/01/2010,03:15:00,01/01/2010,03:20:00,40,01/01/2010,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,INSIDE,FAST FOOD,N.Y. POLICE DEPT,0,NA,,NA,"1,007,066","238,386",,BLACK,M,,40.8209689,-73.917567037,"(40.8209689, -73.917567037)",PATROL BORO BRONX,,25-44,ASIAN / PACIFIC ISLANDER,M
805259536,01/01/2010,15:00:00,01/01/2010,15:10:00,110,01/01/2010,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,014,990","210,503",18-24,WHITE HISPANIC,M,,40.744413503,-73.889065158,"(40.744413503, -73.889065158)",PATROL BORO QUEENS NORTH,,18-24,WHITE HISPANIC,F
466825838,01/01/2010,07:25:00,01/01/2010,07:45:00,104,01/01/2010,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,013,849","191,482",,,,,40.692209351,-73.893266498,"(40.692209351, -73.893266498)",PATROL BORO QUEENS NORTH,,25-44,WHITE,M
547167813,01/01/2010,00:01:00,12/08/2010,20:30:00,104,12/28/2010,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,020,594","196,673",,,,,40.706432294,-73.868915832,"(40.706432294, -73.868915832)",PATROL BORO QUEENS NORTH,,,UNKNOWN,E
388845763,01/01/2010,01:00:00,,,70,05/19/2010,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"991,547","168,934",,WHITE HISPANIC,M,,40.630366545,-73.973712613,"(40.630366545, -73.973712613)",PATROL BORO BKLYN SOUTH,,25-44,UNKNOWN,F
981336995,01/01/2010,23:00:00,,,66,01/02/2010,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,BROOKLYN,REAR OF,FAST FOOD,N.Y. POLICE DEPT,0,NA,,NA,"990,386","173,704",,,,,40.643460061,-73.977891,"(40.643460061, -73.977891)",PATROL BORO BKLYN SOUTH,,,UNKNOWN,E
172881745,01/01/2010,05:50:00,,,30,01/01/2010,347,INTOXICATED & IMPAIRED DRIVING,905,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,"995,633","238,030",,,,,40.820013911,-73.958875165,"(40.820013911, -73.958875165)",PATROL BORO MAN NORTH,,,UNKNOWN,E
201693923,01/01/2010,08:15:00,,,73,01/11/2010,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,008,177","185,590",,BLACK,F,,40.676054311,-73.913740819,"(40.676054311, -73.913740819)",PATROL BORO BKLYN NORTH,,25-44,BLACK,M
234951278,01/01/2010,05:30:00,,,43,01/01/2010,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,"1,020,316","239,179",25-44,BLACK,M,,40.823101299,-73.869690461,"(40.823101299, -73.869690461)",PATROL BORO BRONX,,25-44,BLACK,F
605667695,01/01/2010,21:00:00,,,106,01/01/2010,105,ROBBERY,380,"ROBBERY,CAR JACKING",COMPLETED,FELONY,QUEENS,,STREET,N.Y. POLICE DEPT,0,NA,,NA,"1,036,937","189,393",,BLACK,M,,40.68636821,-73.810026966,"(40.68636821, -73.810026966)",PATROL BORO QUEENS SOUTH,,,UNKNOWN,M
137286441,01/01/2010,02:15:00,,,49,01/01/2010,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,BRONX,INSIDE,PUBLIC BUILDING,N.Y. POLICE DEPT,0,NA,,NA,"1,021,639","250,223",,,,,40.853408341,-73.864848739,"(40.853408341, -73.864848739)",PATROL BORO BRONX,,18-24,WHITE HISPANIC,F
276850043,01/01/2010,09:00:00,01/12/2010,12:42:00,49,04/01/2010,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,INSIDE,OTHER,N.Y. POLICE DEPT,0,NA,,NA,"1,022,761","252,505",,,,,40.859666919,-73.860779861,"(40.859666919, -73.860779861)",PATROL BORO BRONX,,<18,WHITE HISPANIC,M
578658628,01/01/2010,01:40:00,01/01/2010,01:45:00,9,01/01/2010,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,MANHATTAN,FRONT OF,BAR/NIGHT CLUB,N.Y. POLICE DEPT,0,NA,,NA,"987,510","203,665",,,,,40.725697698,-73.988239878,"(40.725697698, -73.988239878)",PATROL BORO MAN SOUTH,,,UNKNOWN,D
487457495,01/01/2010,18:30:00,,,108,01/01/2010,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,"1,006,773","208,262",,,,,40.738287261,-73.918726626,"(40.738287261, -73.918726626)",PATROL BORO QUEENS NORTH,,,UNKNOWN,E
321655599,01/01/2010,02:00:00,01/01/2010,09:00:00,123,01/01/2010,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,STATEN ISLAND,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,"935,178","142,729",,UNKNOWN,U,,40.558306305,-74.176602066,"(40.558306305, -74.176602066)",PATROL BORO STATEN ISLAND,,45-64,WHITE,M
744248734,01/01/2010,03:00:00,01/02/2010,00:15:00,70,01/02/2010,107,BURGLARY,223,"BURGLARY,RESIDENCE,NIGHT",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"995,368","172,888",,,,,40.641215464,-73.959940223,"(40.641215464, -73.959940223)",PATROL BORO BKLYN SOUTH,,25-44,BLACK,F
619698710,01/01/2010,00:01:00,,,105,01/19/2010,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,RESTAURANT/DINER,N.Y. POLICE DEPT,0,NA,,NA,"1,061,286","209,881",,,,,40.742424174,-73.721997381,"(40.742424174, -73.721997381)",PATROL BORO QUEENS SOUTH,,,UNKNOWN,E
552887784,01/01/2010,22:30:00,01/01/2010,23:30:00,67,01/02/2010,126,MISCELLANEOUS PENAL LAW,117,RECKLESS ENDANGERMENT 1,COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,RUTLAND TOWERS,44271,"1,004,247","180,352",,UNKNOWN,U,,40.661686922,-73.927924622,"(40.661686922, -73.927924622)",PATROL BORO BKLYN SOUTH,,65+,BLACK,F
123604495,01/01/2010,00:00:00,11/23/2010,17:15:00,19,11/23/2010,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"995,428","219,247",,,,,40.768459916,-73.959647081,"(40.768459916, -73.959647081)",PATROL BORO MAN NORTH,,25-44,WHITE,M
875301168,01/01/2010,01:25:00,01/01/2010,01:25:00,81,01/01/2010,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,004,879","190,339",,,,,40.689097532,-73.925616087,"(40.689097532, -73.925616087)",PATROL BORO BKLYN NORTH,,,UNKNOWN,E
210612752,01/01/2010,17:00:00,01/01/2010,18:30:00,113,01/01/2010,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,053,466","195,644",45-64,BLACK,M,,40.703411866,-73.750364101,"(40.703411866, -73.750364101)",PATROL BORO QUEENS SOUTH,,25-44,BLACK,F
635600231,01/01/2010,20:00:00,,,9,01/26/2010,109,GRAND LARCENY,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,CAMPOS PLAZA I,3856,"990,789","204,296",,UNKNOWN,U,,40.727427824,-73.976409147,"(40.727427824, -73.976409147)",PATROL BORO MAN SOUTH,,25-44,ASIAN / PACIFIC ISLANDER,F
327749059,01/01/2010,23:05:00,01/01/2010,23:22:00,23,01/02/2010,352,CRIMINAL TRESPASS,203,"TRESPASS 3, CRIMINAL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,JOHNSON,634,"1,000,102","229,680",,,,,40.797088584,-73.94274858,"(40.797088584, -73.94274858)",PATROL BORO MAN NORTH,,,UNKNOWN,E
839722943,01/01/2010,00:01:00,05/15/2010,19:00:00,75,05/15/2010,116,SEX CRIMES,179,AGGRAVATED SEXUAL ASBUSE,COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,017,141","183,798",45-64,BLACK,M,,40.671106911,-73.881432957,"(40.671106911, -73.881432957)",PATROL BORO BKLYN NORTH,,<18,WHITE HISPANIC,F
585869470,01/01/2010,00:01:00,11/16/2010,17:00:00,104,11/22/2010,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,SMALL MERCHANT,N.Y. POLICE DEPT,0,NA,,NA,"1,009,536","195,582",,,,,40.703476265,-73.908803911,"(40.703476265, -73.908803911)",PATROL BORO QUEENS NORTH,,,UNKNOWN,D
562135619,01/01/2010,19:50:00,,,49,01/01/2010,105,ROBBERY,388,"ROBBERY,RESIDENTIAL COMMON AREA",COMPLETED,FELONY,BRONX,OPPOSITE OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,020,506","250,096",,BLACK,M,,40.853064489,-73.868944957,"(40.853064489, -73.868944957)",PATROL BORO BRONX,,45-64,WHITE HISPANIC,M
834877787,01/01/2010,00:10:00,01/01/2010,00:12:00,40,01/01/2010,347,INTOXICATED & IMPAIRED DRIVING,905,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,BRONX,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,NA,,845,"1,005,170","235,308",,,,,40.812525348,-73.924426892,"(40.812525348, -73.924426892)",PATROL BORO BRONX,,,UNKNOWN,E
430334462,01/01/2010,03:40:00,,,75,01/01/2010,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,"1,012,285","182,961",,UNKNOWN,U,,40.668826243,-73.898941775,"(40.668826243, -73.898941775)",PATROL BORO BKLYN NORTH,,18-24,BLACK,M
831101466,01/01/2010,15:30:00,01/02/2010,15:30:00,77,01/02/2010,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"993,962","184,557",,,,,40.673245965,-73.964989625,"(40.673245965, -73.964989625)",PATROL BORO BKLYN NORTH,,25-44,WHITE,F
106136850,01/01/2010,18:00:00,01/01/2010,19:00:00,75,08/18/2010,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,017,141","183,798",45-64,WHITE HISPANIC,M,,40.671106911,-73.881432957,"(40.671106911, -73.881432957)",PATROL BORO BKLYN NORTH,,<18,WHITE HISPANIC,F
544861668,01/01/2010,03:45:00,01/01/2010,03:46:00,75,01/01/2010,105,ROBBERY,398,"ROBBERY,PUBLIC PLACE INSIDE",COMPLETED,FELONY,BROOKLYN,,TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,NA,,NA,"1,015,292","181,227",,BLACK,M,33,40.66405677,-73.888110233,"(40.66405677, -73.888110233)",PATROL BORO BKLYN NORTH,NEW LOTS AVENUE,25-44,WHITE HISPANIC,F
786961437,01/01/2010,09:00:00,,,41,06/22/2011,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,012,551","236,626",,UNKNOWN,U,,40.816122327,-73.897757119,"(40.816122327, -73.897757119)",PATROL BORO BRONX,,45-64,BLACK,F
122071500,01/01/2010,14:00:00,01/14/2010,19:00:00,70,02/21/2010,107,BURGLARY,224,"BURGLARY,RESIDENCE,UNKNOWN TIM",COMPLETED,FELONY,BROOKLYN,REAR OF,OTHER,N.Y. POLICE DEPT,0,NA,,NA,"996,066","163,157",,,,,40.614505011,-73.957442172,"(40.614505011, -73.957442172)",PATROL BORO BKLYN SOUTH,,18-24,WHITE,M
235191134,01/01/2010,05:30:00,01/01/2010,05:45:00,60,01/01/2010,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,,289,"985,008","148,394",,,,,40.573991382,-73.997272904,"(40.573991382, -73.997272904)",PATROL BORO BKLYN SOUTH,,,UNKNOWN,F
271210548,01/01/2010,12:00:00,03/31/2010,15:00:00,109,03/31/2010,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,039,992","228,269",18-24,WHITE,M,,40.793054189,-73.798689395,"(40.793054189, -73.798689395)",PATROL BORO QUEENS NORTH,,45-64,ASIAN / PACIFIC ISLANDER,F
749983910,01/01/2010,14:30:00,09/19/2010,15:00:00,79,09/28/2010,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"998,850","191,881",25-44,ASIAN / PACIFIC ISLANDER,M,,40.693341966,-73.947352491,"(40.693341966, -73.947352491)",PATROL BORO BKLYN NORTH,,25-44,ASIAN / PACIFIC ISLANDER,F
458447472,01/01/2010,00:30:00,01/01/2010,00:35:00,114,01/01/2010,105,ROBBERY,384,"ROBBERY,POCKETBOOK/CARRIED BAG",COMPLETED,FELONY,QUEENS,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,009,538","217,942",,BLACK,M,,40.76484893,-73.908712658,"(40.76484893, -73.908712658)",PATROL BORO QUEENS NORTH,,45-64,WHITE,F
156648208,01/01/2010,12:00:00,01/01/2010,13:00:00,103,01/01/2010,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,050,633","198,346",,UNKNOWN,F,,40.710849898,-73.760555028,"(40.710849898, -73.760555028)",PATROL BORO QUEENS SOUTH,,45-64,BLACK,M
149661440,01/01/2010,15:00:00,,,44,01/01/2010,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BRONX,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,NA,,NA,"1,006,434","244,344",,,,,40.837323511,-73.919830757,"(40.837323511, -73.919830757)",PATROL BORO BRONX,,,UNKNOWN,D
470668582,01/01/2010,01:30:00,,,23,01/01/2010,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,,634,"1,000,531","229,408",,,,,40.796341237,-73.941199816,"(40.796341237, -73.941199816)",PATROL BORO MAN NORTH,,45-64,WHITE HISPANIC,M
980281957,01/01/2010,21:30:00,,,60,01/01/2010,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"990,785","149,706",,,,,40.57759019,-73.976476464,"(40.57759019, -73.976476464)",PATROL BORO BKLYN SOUTH,,,UNKNOWN,E
194536459,01/01/2010,11:21:00,01/01/2010,12:03:00,70,01/01/2010,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"995,616","176,703",,,,,40.651686501,-73.959040184,"(40.651686501, -73.959040184)",PATROL BORO BKLYN SOUTH,,25-44,BLACK,F
335173427,01/01/2010,03:45:00,01/01/2010,03:50:00,107,01/01/2010,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,QUEENS,,STREET,N.Y. POLICE DEPT,0,NA,,NA,"1,050,931","202,071",,BLACK,M,,40.721071854,-73.759443236,"(40.721071854, -73.759443236)",PATROL BORO QUEENS SOUTH,,18-24,BLACK,M
